X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-8754962.3601,4274034.6713,276,8348,8348,Glenwood Ave at Alexander Rd,Glenwood Ave,Alexander Rd, ,35.8065439999833,-78.6471649996895,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8348,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,d8d5ca49-c645-4f8d-8902-be5510055625,No,,No,Available
-8755438.3626,4274990.6595,277,8349,8349,Glenwood Ave at St Mary's St,Glenwood Ave,St Mary's St, ,35.8135083650327,-78.6514410028998,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8349,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,fc26ba86-75ed-472d-9d78-490693f40f3a,No,,No,Available
-8755662.6052,4275277.8421,278,8350,8350,Glenwood Ave at Argyle Dr,Glenwood Ave,Argyle Dr, ,35.8156003682757,-78.6534554084491,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,Yes,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8350,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,e25c6afc-25f0-435c-90e3-318cbfce65af,No,,No,Available
-8756411.9433,4275419.1569,279,8352,8352,Glenwood Ave at Oberlin Rd,Glenwood Ave,Oberlin Rd, ,35.8166297663271,-78.6601868271311,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,No,,0,Yes,Yes,,No,None,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,4,8352,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,36c781a4-6540-4116-b2da-d9d171218786,No,,Yes,Available
-8757035.509,4276728.589,280,8353,8353,Glenwood Ave at Pasquatank Dr,Glenwood Ave,Pasquatank Dr, ,35.8261676005906,-78.6657884131207,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,No,,0,No,No,,No,Some,Street,No,No,No,Yes,Yes,No,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,3,8353,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,Yes,,2022/01/20 05:00:00+00,Non-compliant,b2ed3a16-8013-47d0-9e97-eb33c47f301e,No,,No,Available
-8757140.3075,4277336.5093,281,8354,8354,Glenwood at Women's Club Dr,Glenwood,Women's Club Dr, ,35.8305952704069,-78.6667298340638,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Other,1,Yes,Improved,1,Yes,Concrete Mounted,1,No,Yes,,No,None,,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,4,8354,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,14e8d00b-2cf2-4e2f-823e-208a24854ee3,No,,No,Available
-8758403.5795,4278362.594,282,8355,8355,Crabtree Valley Mall,Crabtree Valley Mall,,,35.8380679993004,-78.6780779995198,No,E,A,Private,Yes,No,No,No,No,No,Yes,Other,1,Yes,Improved,4,Yes,Concrete Mounted,3,Yes,Yes,,No,Good,Building,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,588,589,8355,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,Yes,,2022/01/20 05:00:00+00,Compliant,20abd0dd-8302-401a-9f6b-7b2791832abf,No,,Yes,Available
-8759071.7226,4278769.8868,283,8356,8356,Crabtree Valley Ave at Creedmoor Rd,Crabtree Valley Ave,Creedmoor Rd,Near,35.8410340199899,-78.6840800311068,No,E,A,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,WTP,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,2,1,8356,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,100272d7-c838-4708-a2c0-f600f6f4e6c2,No,,No,Available
-8759483.6013,4279398.9751,284,8358,8358,Glenwood Ave at Moorehead Dr,Glenwood Ave,Moorehead Dr, ,35.8456149999397,-78.687780000421,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8358,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,,68bdb8d0-9f33-451b-9421-5ecaf18d2f52,No,,No,Available
-8760433.1565,4280283.2796,285,8360,8360,Glenwood Ave at Rembert Dr,Glenwood Ave,Rembert Dr, ,35.85205400023,-78.6963099999138,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,8360,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,ac4bfbed-5a51-4668-9131-6c1f3d0b6669,No,,No,Available
-8759994.9817,4279907.0763,286,8359,8359,Glenwood Ave at Carolina Corporate,Glenwood Ave,Carolina Corporate,Near,35.8493147665718,-78.6923738087142,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,No,,0,Yes,Yes,,No,None,,No,No,Yes,No,No,Yes,Yes,No,No,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,6,8359,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,51cb166c-813b-4ead-bdf5-d09e630fd78d,No,,Yes,Available
-8760708.4019,4280516.9803,287,8362,8362,Glenwood Ave at Deblyn Ave,Glenwood Ave,Deblyn Ave,Near,35.8537555879013,-78.6987825714108,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Other,1,Yes,Improved,1,Yes,Pole Mounted,1,No,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,2,2,8362,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,b521b33d-90c2-4430-8271-3c74c55fe054,No,,Yes,Available
-8760898.3894,4280680.9576,288,8363,8363,Glenwood Ave at Holly Ridge Dr,Glenwood Ave,Holly Ridge Dr, ,35.8549494938554,-78.7004892581612,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,9,8363,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,f581b7bc-80fd-4acc-af96-e8d92a0cd69a,No,,No,Available
-8761123.0694,4280878.2524,289,8364,8364,Glenwood Ave at Munford Rd,Glenwood Ave,Munford Rd, ,35.8563859581038,-78.7025075929415,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4,11,8364,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,45566a7c-fe7e-4571-9af9-fc2a488219dd,No,,No,Available
-8761412.0397,4281125.0594,290,8365,8365,Glenwood Ave at Pleasant Valley Rd,Glenwood Ave,Pleasant Valley Rd, ,35.8581828742008,-78.705103457313,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,35,8365,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,411742ec-9c72-44c8-9df5-86389c80f67f,No,,No,Available
-8761630.4944,4281355.1372,291,8366,8366,Townridge Shopping Center,,nridge Shopping Center, ,35.8598579541165,-78.707065869272,No,E,A,NCDOT,Yes,Yes,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,No,No,No,Yes,No,No,No,No,WTP Site 40,Shelter,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,29,8366,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,fe56f1b9-b0c7-4f71-9b21-cd44c9856604,No,,Yes,Adopted
-8762247.8786,4281602.4031,292,8367,8367,Duraleigh Rd at Glenwood Ave,Duraleigh Rd,Glenwood Ave, ,35.8616581324195,-78.7126119259023,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,Some,Street,No,No,Yes,Yes,No,Yes,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,8,8367,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,GoRaleigh,No,,2022/01/20 05:00:00+00,Compliant,2baba778-ef8e-4658-8060-4527f4ea6505,No,,No,Available
-8762291.7021,4281382.8389,293,8368,8368,Duraleigh Rd at Pleasant Valley Rd,Duraleigh Rd,Pleasant Valley Rd, ,35.8600596337744,-78.7130055991009,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,No,,0,No,No,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,6,8368,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,212cc13f-9526-44c3-97f3-b892cb01b82b,No,,No,Available
-8762214.487,4280870.03,294,8369,8369,Duraleigh Rd at Delta Lake Dr,Duraleigh Rd,Delta Lake Dr, ,35.8563260929624,-78.7123119640559,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,WTP Site 56,Shelter,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,14,8369,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,Compliant,09169d42-4bff-411f-b291-7345f2e453ab,No,,Yes,Available
-8761706.5334,4280387.2901,295,8370,8370,Deep Hollow Dr at St Giles St,Deep Hollow Dr,St Giles St, ,35.85281131092,-78.7077489392309,No,E,A,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,11,11,8370,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,776567c6-56b8-4f26-b02a-6629f238d92b,No,,No,Available
-8761536.7546,4280635.243,296,8371,8371,St Giles St at Deep Hollow Dr,St Giles St,Deep Hollow Dr, ,35.8546166512196,-78.7062237903213,No,E,A,Municipal,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,3,8371,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,431b9ccd-fd55-4026-8f23-c4c460f147a7,No,,Yes,Available
-8761199.9251,4280535.1663,297,8372,8372,St Giles St at Oak Park Rd,St Giles St,Oak Park Rd, ,35.8538879996377,-78.7031979994414,No,E,A,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,No,No,No,No,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8372,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,8d928481-1f97-4f56-8aac-72ff0ea88c78,No,,No,Available
-8761042.2968,4280725.9394,298,8373,8373,Glenwood Ave Service Rd at Oak Park,Glenwood Ave Service Rd,Oak Park, ,35.8552769996967,-78.7017820003304,No,E,A,NCDOT,Yes,No,No,No,No,No,Yes,Full,1,Yes,Improved,1,Yes,Concrete Mounted,1,Yes,Yes,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,Complete,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,17,7,8373,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,b05bddd4-1763-4330-aaad-0b3aa502a5f9,No,,Yes,Adopted
-8760910.0449,4280632.482,299,8374,8374,Glenwood Ave at Holly Ridge Dr,Glenwood Ave,Holly Ridge Dr, ,35.854596548658,-78.7005939612991,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8374,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,e628ccea-4652-416b-be1a-d08ad5e1d157,No,,No,Available
-8760676.5615,4280432.4298,300,8375,8375,Glenwood Ave at Glen Forest Dr,Glenwood Ave,Glen Forest Dr,Near,35.8531399752688,-78.698496544231,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,8375,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,e960912e-f600-4c07-af35-3da94bcca956,No,,No,Available
-8760502.6596,4280287.1711,301,8376,8376,Glenwood Ave at Fairhill Dr,Glenwood Ave,Fairhill Dr, ,35.8520823347548,-78.696934356884,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,8376,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,0b3e5016-4846-4297-8373-41cf0d5d9c0d,No,,No,Available
-8760314.6859,4280118.3052,302,8377,8377,Glenwood Ave at Fairhill Dr,Glenwood Ave,Fairhill Dr, ,35.8508527905473,-78.6952457604067,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Good,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,8377,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,2c87e1fd-e84f-4993-abdb-2d5d265f29a6,No,,No,Available
-8760069.0638,4279914.1633,303,8378,8378,Glenwood Ave at Bluestone Dr,Glenwood Ave,Bluestone Dr, ,35.8493663697287,-78.6930392995413,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,No,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,4,8378,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,25b1f2a9-74ae-481e-966d-7297a180c913,No,,No,Available
-8759777.6311,4279603.4824,304,8379,8379,Glenwood Ave at Beta Center (north),Glenwood Ave,Beta Center (north), ,35.8471041517666,-78.6904213150543,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,8379,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,13e2fcbb-e881-4cc2-a4f2-25f8e36a378f,No,,No,Available
-8759692.5049,4279512.7718,305,8380,8380,Glenwood Ave at Beta Center (south),Glenwood Ave,Beta Center (south), ,35.8464436318241,-78.6896566133888,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,Some,Street,No,No,Yes,No,No,Yes,No,No,Yes,No,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,8380,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Non-compliant,80595835-2051-4b51-8684-c0995196534d,No,,No,Available
-8757207.4841,4277465.498,306,8383,8383,Glenwood Ave at Women's Club Dr,Glenwood Ave,Women's Club Dr, ,35.8315347028635,-78.6673332917289,No,E,A,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,No,,0,Yes,Yes,,No,Some,Building,No,No,Yes,No,No,No,No,No,No,No,,Shelter,Planned,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,7,3,8383,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,Compliant,6a3dbacf-fc1c-4bed-84d2-57cd2c8e3c75,No,,No,Available
